company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/company/gallagher-financial-systems,Gallagher Financial Systems,software,USA,FL,Miami,Palmetto Bay,/company/wipro,Wipro Technologies,enterprise,IND,,Bangalore,Bangalore,2008-07-02,2008-07,2008-Q3,2008,,USD
/company/gallop-solution,Gallop Solution,software,USA,TX,Dallas,Irving,/company/cigniti-technologies,Cigniti Technologies,software,USA,TX,Dallas,Irving,2013-05-29,2013-05,2013-Q2,2013,,USD
/company/galvin-associates,Galvin & Associates,enterprise,USA,IL,Chicago,Elgin,/company/outsourceit,outsourceIT,software,USA,VA,Washington DC,Falls Church,2010-11-12,2010-11,2010-Q4,2010,,USD
/company/gambro,Gambro,,USA,CO,Denver,Lakewood,/company/baxter-international,Baxter International,biotech,USA,IL,Chicago,Deerfield,2013-09-06,2013-09,2013-Q3,2013,3900000000,USD
/company/game-trust,Game Trust,software,USA,NY,New York,New York,/company/realnetworks,Real Networks,web,USA,WA,Seattle,Seattle,2007-09-01,2007-09,2007-Q3,2007,20000000,USD
/company/gamehouse,GameHouse,,USA,WA,Seattle,Seattle,/company/realnetworks,Real Networks,web,USA,WA,Seattle,Seattle,2004-01-27,2004-01,2004-Q1,2004,,USD
/company/gamelink,GameLink,games_video,USA,CA,SF Bay,San Francisco,/company/private-media-group,Private Media Group,,ESP,,Barcelona,Barcelona,2008-11-11,2008-11,2008-Q4,2008,,USD
/company/gamerdna,GamerDNA,web,USA,MA,Boston,Cambridge,/company/livegamer,Live Gamer,games_video,USA,NY,New York,New York,2011-07-19,2011-07,2011-Q3,2011,,USD
/company/gamerdna,GamerDNA,web,USA,MA,Boston,Cambridge,/company/crispy-gamer,Crispy Gamer,games_video,USA,NY,New York,New York,2009-12-21,2009-12,2009-Q4,2009,,USD
/company/gamevee,GameVee,web,USA,,United States - Other,,/company/gotgame,GotGame,games_video,USA,CA,SF Bay,San Francisco,2008-10-04,2008-10,2008-Q4,2008,,USD
/company/gameview-studios,Gameview Studios,games_video,USA,CA,SF Bay,Mountain View,/company/dena,DeNA,games_video,JPN,,Tokyo,Tokyo,2010-09-14,2010-09,2010-Q3,2010,,USD
/company/gamification-org,Gamification.org,games_video,USA,CA,SF Bay,San Francisco,/company/badgeville,Badgeville,enterprise,USA,CA,SF Bay,Redwood City,2012-06-21,2012-06,2012-Q2,2012,,USD
/company/gamma-enterprise-technologies,Gamma Enterprise Technologies,software,USA,CA,Los Angeles,Woodland Hills,/company/applimation,Applimation,enterprise,USA,IL,Chicago,Chicago,2008-01-24,2008-01,2008-Q1,2008,,USD
/company/gannett,Gannett,web,USA,VA,Washington DC,McLean,/company/pointroll,PointRoll,web,USA,PA,Philadelphia,King of Prussia,2005-06-10,2005-06,2005-Q2,2005,,USD
/company/gantto,gantto,web,USA,CA,SF Bay,San Francisco,/company/toms-planner,Tom's Planner,software,NLD,,Muiden,Muiden,2013-07-10,2013-07,2013-Q3,2013,,USD
/company/gas-powered-games,Gas Powered Games,games_video,USA,WA,Seattle,Redmond,/company/wargaming,Wargaming,,,,unknown,,2013-02-14,2013-02,2013-Q1,2013,,USD
/company/gateguru,GateGuru,mobile,USA,NY,New York,New York,/company/tripadvisor,TripAdvisor,web,USA,MA,Boston,Newton,2013-06-19,2013-06,2013-Q2,2013,,USD
/company/gateway,Gateway,hardware,USA,CA,Los Angeles,Irvine,/company/acer,Acer,hardware,TWN,,Taipei,Taipei,2007-10-16,2007-10,2007-Q4,2007,710000000,USD
/company/gateway-edi,Gateway EDI,,USA,MO,Saint Louis,St. Louis,/company/trizetto,TriZetto,,USA,CO,Denver,Greenwood Village,2011-02-25,2011-02,2011-Q1,2011,,USD
/company/gazehawk,GazeHawk,finance,USA,CA,SF Bay,Mountain View,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,2012-03-10,2012-03,2012-Q1,2012,,USD
/company/gbox,gBox,web,USA,CA,SF Bay,Cupertino,/company/eforce-global,eFORCE Global,,USA,TX,Houston,Houston,2008-05-01,2008-05,2008-Q2,2008,,USD
/company/gdgt,gdgt,hardware,USA,CA,SF Bay,San Francisco,/company/aol,AOL,web,USA,NY,New York,New York,2013-02-13,2013-02,2013-Q1,2013,,USD
/company/ge-aviation-systems,GE Aviation Systems,software,USA,MI,Grand Rapids,Grand Rapids,/company/moog,Moog,other,USA,NY,East Aurora,East Aurora,2009-09-28,2009-09,2009-Q3,2009,90000000,USD
/company/gear6,Gear6,network_hosting,USA,CA,SF Bay,Mountain View,/company/violin-memory,Violin Memory,semiconductor,USA,CA,SF Bay,Mountain View,2010-06-16,2010-06,2010-Q2,2010,,USD
/company/gearworks,Gearworks,mobile,USA,MN,Minneapolis,Eagan,/company/xora,"Xora, Inc.",enterprise,USA,CA,SF Bay,Mountain View,2009-08-12,2009-08,2009-Q3,2009,,USD
/company/geckotech,Geckotech,network_hosting,USA,IL,Chicago,Chicago,/company/m5-networks,M5 Networks,public_relations,USA,NY,New York,New York,2010-11-02,2010-11,2010-Q4,2010,8000000,USD
/company/geller-data-solutions,Geller Data Solutions,,USA,FL,Fort Lauderdale,Plantation,/company/ienvision-technology,iEnvision Technology,,USA,CA,SF Bay,Concord,2011-08-15,2011-08,2011-Q3,2011,,USD
/company/gemfire,Gemfire,other,USA,CA,SF Bay,Fremont,/company/ignis,Ignis,,,,unknown,,2009-11-11,2009-11,2009-Q4,2009,,USD
/company/gemstone,GemStone,enterprise,USA,OR,Portland,Portland,/company/springsource,SpringSource,software,USA,CA,SF Bay,San Mateo,2010-05-06,2010-05,2010-Q2,2010,,USD
/company/gen-probe,Gen-Probe,biotech,USA,CA,San Diego,San Diego,/company/hologic,Hologic,biotech,USA,MA,Boston,Bedford,2012-04-30,2012-04,2012-Q2,2012,3700000000,USD
/company/genelabs-technologies,Genelabs Technologies,biotech,USA,CA,SF Bay,Redwood City,/company/glaxosmithkline,GlaxoSmithKline,biotech,,,unknown,,2008-11-01,2008-11,2008-Q4,2008,57000000,USD
/company/general-instrument,General Instrument,,USA,PA,Philadelphia,Horsham,/company/motorola-solutions,Motorola Solutions,enterprise,USA,IL,Chicago,Schaumburg,2000-01-05,2000-01,2000-Q1,2000,,USD
/company/general-monitors,General Monitors,,USA,CA,Los Angeles,Lake Forest,/company/mine-safety-appliances,Mine Safety Appliances,,USA,PA,Pittsburg,Pittsburgh,2010-09-07,2010-09,2010-Q3,2010,,USD
/company/general-software,General Software,software,USA,WA,Seattle,Bellevue,/company/phoenix-technologies,Phoenix Technologies,software,USA,CA,SF Bay,Milpitas,2008-07-23,2008-07,2008-Q3,2008,16050000,USD
/company/generate,Generate,games_video,USA,CA,Los Angeles,Santa Monica,/company/dow-jones,Dow Jones & Co.,news,USA,NY,New York,New York,2008-04-17,2008-04,2008-Q2,2008,,USD
/company/generation21-learning-systems,Generation21 Learning Systems,software,USA,CO,Denver,Lakewood,/company/inmedius,Inmedius,software,USA,PA,Pittsburg,Pittsburgh,2009-03-02,2009-03,2009-Q1,2009,,USD
/company/genesis-networks,Genesis Networks,network_hosting,USA,NY,New York,New York,/company/global-crossing,Global Crossing,public_relations,USA,NJ,Florham Park,Florham Park,2010-11-02,2010-11,2010-Q4,2010,27000000,USD
/company/genesys-software-systems,Genesys Software Systems,enterprise,USA,MA,Boston,Methuen,/company/salary-com,Salary.com,enterprise,USA,ME,Needham,Needham,2008-12-17,2008-12,2008-Q4,2008,10480000,USD
/company/geni,Geni,web,USA,CA,Los Angeles,West Hollywood,/company/myheritage,MyHeritage,social,ISR,,Or Yehuda,Or Yehuda,2012-11-28,2012-11,2012-Q4,2012,,USD
/company/geniant,Geniant,,USA,TX,Dallas,Dallas,/company/emc,EMC,enterprise,USA,MA,Boston,Hopkinton,2007-07-14,2007-07,2007-Q3,2007,,USD
/company/genius-labs,Genius Labs,,USA,CA,Los Angeles,Los Angeles,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2003-10-10,2003-10,2003-Q4,2003,,USD
/company/gentek,GenTek,biotech,USA,NJ,Parsippany,Parsippany,/company/american-securities,American Securities,other,,,unknown,,2009-10-29,2009-10,2009-Q4,2009,673000000,USD
/company/genvault,GenVault,biotech,USA,CA,San Diego,Carlsbad,/company/integenx,IntegenX,biotech,USA,CA,SF Bay,Pleasanton,2011-02-03,2011-02,2011-Q1,2011,,USD
/company/genzyme,Genzyme,biotech,USA,MA,Boston,Cambridge,/company/sanofi-aventis,Sanofi Aventis,biotech,FRA,,Paris,Paris,2011-02-16,2011-02,2011-Q1,2011,20000000000,USD
/company/geo-marine,Geo-Marine,,USA,TX,Dallas,Plano,/company/versar,Versar,,USA,VA,Washington DC,Springfield,2013-09-03,2013-09,2013-Q3,2013,,USD
/company/geocade,Geocade,games_video,USA,MA,Boston,Cambridge,/company/mocospace,MocoSpace,games_video,USA,MA,Boston,Boston,2011-10-03,2011-10,2011-Q4,2011,,USD
/company/geocomtms,GEOCOMtms,software,USA,GA,Atlanta,Atlanta,/company/redprairie,RedPrairie,enterprise,USA,GA,Atlanta,Alpharetta,2007-03-14,2007-03,2007-Q1,2007,,USD
/company/geodigm,GeoDigm,biotech,USA,MN,Minneapolis,Chanhassen,/company/welsh-carson-anderson-stowe,"Welsh, Carson, Anderson & Stowe",finance,USA,NY,New York,New York,2009-02-27,2009-02,2009-Q1,2009,10000000,USD
/company/fortiusone,GeoIQ,analytics,USA,VA,Washington DC,Arlington,/company/esri,Esri,software,USA,CA,Los Angeles,Redlands,2012-07-06,2012-07,2012-Q3,2012,,USD
/company/geolearning,GeoLearning,,USA,IA,Des Moines,West Des Moines,/company/sumtotal-systems,SumTotal Systems,enterprise,USA,CA,California,California,2011-01-05,2011-01,2011-Q1,2011,,USD
/company/geoloqi,Geoloqi,enterprise,USA,OR,Portland,Portland,/company/esri,Esri,software,USA,CA,Los Angeles,Redlands,2012-10-16,2012-10,2012-Q4,2012,,USD
/company/geomagic,Geomagic,software,USA,NC,Raleigh-Durham,Durham,/company/3d-systems,3D Systems,software,USA,SC,Rock Hill,Rock Hill,2013-01-03,2013-01,2013-Q1,2013,,USD
/company/georgia-duplicating-products,Georgia Duplicating Products,other,USA,GA,Macon,Macon,/company/global-imaging-systems,Global Imaging Systems,hardware,USA,FL,Tampa,Tampa,2010-09-01,2010-09,2010-Q3,2010,,USD
/company/geospiza,Geospiza,software,USA,WA,Seattle,Seattle,/company/perkinelmer,PerkinElmer,hardware,USA,MA,Boston,Waltham,2011-05-06,2011-05,2011-Q2,2011,,USD
/company/geotel-communications,GeoTel Communications,software,USA,MA,Boston,Littleton,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,1999-04-13,1999-04,1999-Q2,1999,,USD
/company/geovue,geovue,,USA,MA,Boston,Woburn,/company/versata,Versata Enterprises,enterprise,USA,TX,Austin,Austin,2011-02-24,2011-02,2011-Q1,2011,,USD
/company/getlisted-org,GetListed.org,ecommerce,USA,OR,Portland,Portland,/company/moz,Moz,search,USA,WA,Seattle,Seattle,2012-12-04,2012-12,2012-Q4,2012,,USD
/company/getloaded-com,GetLoaded.com,web,USA,VA,Midlothian,Midlothian,/company/roper-industries,Roper Industries,other,USA,FL,Sarasota,Sarasota,2008-07-17,2008-07,2008-Q3,2008,,USD
/company/getseats-com,GetSeats.com,ecommerce,USA,CA,San Diego,Encinitas,/company/4d-media,4D Media,public_relations,,,unknown,,2009-04-07,2009-04,2009-Q2,2009,,USD
/company/getthejob-com,GetTheJob.com,other,USA,,United States - Other,,/company/avenue100,Avenue100,advertising,USA,MA,Boston,Woburn,2009-12-14,2009-12,2009-Q4,2009,,USD
/company/getwellnetwork-inc,"GetWellNetwork, Inc.",software,USA,MD,Washington DC,Bethesda,/company/welsh-carson-anderson-stowe,"Welsh, Carson, Anderson & Stowe",finance,USA,NY,New York,New York,2013-01-03,2013-01,2013-Q1,2013,,USD
/company/gftforex,GFTForex,ecommerce,USA,MI,Grand Rapids,Grand Rapids,/company/gain-capital,GAIN Capital,,USA,NY,New York,New York,2013-09-25,2013-09,2013-Q3,2013,73000000,USD
/company/giant-realm,Giant Realm,web,USA,NY,New York,New York,/company/burstmedia,Burst Media,advertising,USA,MA,Boston,Burlington,2009-10-08,2009-10,2009-Q4,2009,,USD
/company/giftango,Giftango,mobile,USA,OR,Portland,Portland,/company/incomm,InComm,ecommerce,USA,GA,Atlanta,Atlanta,2013-01-08,2013-01,2013-Q1,2013,,USD
/company/giftcertificates-com,GiftCertificates.com,ecommerce,USA,NE,Omaha,Omaha,/company/madewithlove,madewithlove,,BEL,,Antwerpen,Antwerpen,2010-10-26,2010-10,2010-Q4,2010,,USD
/company/giftiki,Giftiki,social,USA,CA,SF Bay,San Francisco,/company/launchrock,LaunchRock,enterprise,USA,CA,Los Angeles,Walnut,2012-08-20,2012-08,2012-Q3,2012,,USD
/company/giftly,Giftly,web,USA,CA,SF Bay,San Francisco,/company/giftcards-com,GiftCards.com,ecommerce,USA,PA,Pittsburg,Pittsburgh,2013-05-22,2013-05,2013-Q2,2013,,USD
/company/gigmaven,GigMaven,games_video,USA,NY,New York,New York,/company/reverbnation,ReverbNation,network_hosting,USA,NC,Raleigh-Durham,Durham,2011-08-18,2011-08,2011-Q3,2011,,USD
/company/gilbert-guide,Gilbert Guide,web,USA,CA,SF Bay,San Francisco,/company/caring-com,Caring.com,health,USA,CA,SF Bay,San Mateo,2009-10-07,2009-10,2009-Q4,2009,,USD
/company/gist,Gist,web,USA,WA,Seattle,Seattle,/company/blackberry,Blackberry,hardware,CAN,,Waterloo,Waterloo,2011-02-14,2011-02,2011-Q1,2011,,USD
/company/gist-design,Gist Design,,USA,PA,Pittsburg,Pittsburgh,/company/truefit,TrueFit,,USA,PA,Cranberry Twp,Cranberry Twp,2013-05-16,2013-05,2013-Q2,2013,,USD
/company/gizmofive,Gizmo5,public_relations,USA,CA,San Diego,San Diego,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2009-11-09,2009-11,2009-Q4,2009,30000000,USD
/company/gizmoplay,GizmoPlay,software,USA,PA,Philadelphia,Lansdowne,/company/iscripts,iScripts,software,USA,IL,Chicago,Deerfield,2012-10-24,2012-10,2012-Q4,2012,,USD
/company/gizmoz,Gizmoz,web,USA,CA,SF Bay,Menlo Park,/company/daz-3d,Daz 3d,games_video,USA,UT,Salt Lake City,Draper,2009-12-15,2009-12,2009-Q4,2009,,USD
/company/glancee,Glancee,public_relations,USA,CA,SF Bay,San Francisco,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,2012-05-04,2012-05,2012-Q2,2012,,USD
/company/glassmap,Glassmap,mobile,USA,CA,SF Bay,Mountain View,/company/groupon,Groupon,web,USA,IL,Chicago,Chicago,2013-01-12,2013-01,2013-Q1,2013,,USD
/company/glimpse,Glimpse,ecommerce,USA,,TBD,,/company/thefind,TheFind,ecommerce,USA,CA,SF Bay,Mountain View,2007-08-01,2007-08,2007-Q3,2007,,USD
/company/global-access-trading-engine,Global Access Trading Engine,ecommerce,USA,NY,New York,New York,/company/global-access-holdings,Global Access Holdings,enterprise,USA,NY,Cold Spring,Cold Spring,2008-09-02,2008-09,2008-Q3,2008,,USD
/company/global-bay-mobile,Global Bay Mobile,mobile,USA,NJ,South Plainfield,South Plainfield,/company/verifone,VeriFone,hardware,USA,CA,SF Bay,San Jose,2011-11-01,2011-11,2011-Q4,2011,,USD
/company/global-bay-mobile,Global Bay Mobile,mobile,USA,NJ,South Plainfield,South Plainfield,/company/verifone,VeriFone,hardware,USA,CA,SF Bay,San Jose,2011-01-01,2011-01,2011-Q1,2011,,USD
/company/global-crossing,Global Crossing,public_relations,USA,NJ,Florham Park,Florham Park,/company/level-3,Level 3 Communications,network_hosting,USA,CO,Denver,Broomfield,2011-04-11,2011-04,2011-Q2,2011,3000000000,USD
/company/global-energy-partners,Global Energy Partners,consulting,USA,CA,SF Bay,Walnut Creek,/company/enernoc,EnerNOC,cleantech,USA,MA,Boston,Boston,2010-12-06,2010-12,2010-Q4,2010,,USD
/company/global-ground-automation,Global Ground Automation,software,USA,NJ,New York,Hackensack,/company/deem,Deem,ecommerce,USA,AZ,SF Bay,Foster City,2008-09-22,2008-09,2008-Q3,2008,,USD
/company/global-ip-solutions,Global IP Solutions,software,USA,CA,SF Bay,San Francisco,/company/google,Google,search,USA,CA,SF Bay,Mountain View,2010-05-18,2010-05,2010-Q2,2010,68200000,USD
/company/global-med-technologies,Global Med Technologies,software,USA,CO,Denver,Lakewood,/company/haemonetics,Haemonetics,biotech,USA,MA,Boston,Braintree,2010-04-06,2010-04,2010-Q2,2010,,USD
/company/global-secure-systems,Global Secure Systems,software,USA,TX,Austin,Austin,/company/emsystems,EMSystems,web,USA,WI,Milwaukee,Milwaukee,2008-10-13,2008-10,2008-Q4,2008,,USD
/company/global-software-corporation,Global Software Corporation,software,USA,OK,Oklahoma City,Oklahoma City,/company/harris-computer-systems,Harris Computer Systems,software,CAN,,Ontario,Ontario,2009-02-01,2009-02,2009-Q1,2009,,USD
/company/global-sourcing-advisory-group,Global Sourcing Advisory Group,other,USA,NY,New York,New York,/company/firstcarbon-solutions,FirstCarbon Solutions,cleantech,USA,PA,Philadelphia,West Chester,2010-02-01,2010-02,2010-Q1,2010,,USD
/company/global-telesat,Global Telesat,software,USA,NY,New York,Katonah,/company/world-surveillance-group,World Surveillance Group,security,USA,FL,Kennedy Space Center,Kennedy Space Center,2011-05-31,2011-05,2011-Q2,2011,,USD
/company/globalenglish,GlobalEnglish,software,USA,CA,SF Bay,Brisbane,/company/pearson,Pearson,software,,,unknown,,2012-07-05,2012-07,2012-Q3,2012,90000000,USD
/company/globalscholar-com,globalscholar.com,other,USA,WA,Seattle,Bellevue,/company/scantron,Scantron,software,USA,MN,Minneapolis,Eagan,2010-12-16,2010-12,2010-Q4,2010,140000000,USD
/company/globe-motors,Globe Motors,manufacturing,USA,OH,Cincinnati,Dayton,/company/allied-motion-technologies,Allied Motion Technologies,,USA,CO,Denver,Englewood,2013-08-22,2013-08,2013-Q3,2013,,USD
/company/gloucester-pharmaceuticals,Gloucester Pharmaceuticals,biotech,USA,MA,Boston,Cambridge,/company/celgene,Celgene,biotech,USA,NJ,Summit,Summit,2009-12-07,2009-12,2009-Q4,2009,640000000,USD
/company/gluecode-software,Gluecode Software,,USA,CA,Los Angeles,El Segundo,/company/ibm,IBM,software,USA,NY,New York,Armonk,2005-05-10,2005-05,2005-Q2,2005,,USD
/company/gluster,Gluster,enterprise,USA,CA,SF Bay,Sunnyvale,/company/red-hat,Red Hat,software,USA,NC,Raleigh-Durham,Raleigh,2011-10-04,2011-10,2011-Q4,2011,136000000,USD
/company/gmarket,Gmarket,consulting,USA,NY,New York,New York,/company/ebay,eBay,web,USA,CA,SF Bay,San Jose,2008-09-25,2008-09,2008-Q3,2008,,USD
/company/go-net-systems,GO Net Systems,mobile,USA,CA,Los Angeles,Chatsworth,/company/nextwave-wireless,NextWave Wireless,mobile,USA,CA,San Diego,San Diego,2007-01-04,2007-01,2007-Q1,2007,,USD
/company/go-try-it-on,Go Try It On,fashion,USA,NY,New York,New York,/company/rent-the-runway,Rent the Runway,ecommerce,USA,NY,New York,New York,2013-06-25,2013-06,2013-Q2,2013,,USD
/company/goahead-software,GoAhead Software,software,USA,WA,Seattle,Bellevue,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2011-09-22,2011-09,2011-Q3,2011,,USD
/company/goby,Goby,search,USA,MA,Boston,Boston,/company/telenav,Telenav,mobile,USA,CA,SF Bay,Sunnyvale,2011-09-02,2011-09,2011-Q3,2011,,USD
/company/gogo-lingo,GoGo Lingo,games_video,USA,CA,Los Angeles,Los Angeles,/company/rosetta-stone,Rosetta Stone,software,USA,VA,Washington DC,Arlington,2012-01-01,2012-01,2012-Q1,2012,,USD
/company/going,Going,web,USA,MA,Boston,Boston,/company/aol,AOL,web,USA,NY,New York,New York,2009-06-11,2009-06,2009-Q2,2009,10000000,USD
/company/goldleaf-financial-solutions,Goldleaf Financial Solutions,enterprise,USA,GA,Atlanta,Norcross,/company/jack-henry-associates,Jack Henry & Associates,enterprise,,,unknown,,2009-08-17,2009-08,2009-Q3,2009,19100000,USD
/company/goldstein-lewin-co,Goldstein Lewin & Co,other,USA,FL,Palm Beach,Boca Raton,/company/cbiz,CBIZ,other,USA,OH,Cleveland,Cleveland,2010-01-04,2010-01,2010-Q1,2010,,USD
/company/golfq-com,GolfQ.com,ecommerce,USA,TX,Houston,Houston,/company/the-stracka-design-company,The Stracka Design Company,software,USA,TX,Houston,Houston,2008-08-27,2008-08,2008-Q3,2008,,USD
/company/golfsmith,Golfsmith,,USA,TX,Austin,Austin,/company/golf-town-canada,Golf Town Canada,ecommerce,CAN,,unknown,"Markham,ontario",2013-09-18,2013-09,2013-Q3,2013,96000000,USD
/company/golocal-biz,GoLocal.Biz,web,USA,UT,Saint George,St. George,/company/nexstar-broadcasting-group,Nexstar Broadcasting Group,games_video,USA,TX,Dallas,Irving,2011-07-14,2011-07,2011-Q3,2011,,USD
/company/gomez-inc,"Gomez, Inc.",consulting,USA,MA,Boston,Lexington,/company/compuware,Compuware,software,USA,MI,Detroit,Detroit,2009-10-10,2009-10,2009-Q4,2009,295000000,USD
/company/gomiles,GoMiles,travel,USA,WA,Seattle,Seattle,/company/traxo,Traxo,travel,USA,TX,Dallas,Dallas,2012-09-25,2012-09,2012-Q3,2012,,USD
/company/good-technology,Good Technology,mobile,USA,CA,SF Bay,Sunnyvale,/company/visto,Visto,mobile,USA,CA,SF Bay,Sunnyvale,2009-02-23,2009-02,2009-Q1,2009,,USD
/company/goodapril,GoodApril,finance,USA,CA,SF Bay,San Francisco,/company/intuit,Intuit,software,USA,CA,SF Bay,Mountain View,2013-08-08,2013-08,2013-Q3,2013,,USD
/company/goodbarry,GoodBarry,enterprise,USA,CA,SF Bay,San Francisco,/company/adobe-systems,Adobe Systems,software,USA,CA,SF Bay,San Jose,2009-08-31,2009-08,2009-Q3,2009,,USD
/company/goodguide,GoodGuide,web,USA,CA,SF Bay,San Francisco,/company/underwriters-laboratories-ul,Underwriters Laboratories (UL),other,USA,WA,Camas,Camas,2012-08-09,2012-08,2012-Q3,2012,,USD
/company/goodman-global-group,Goodman Global Group,,USA,TX,Houston,Houston,/company/daikin,Daikin,,,,unknown,,2012-08-29,2012-08,2012-Q3,2012,,USD
/company/goodreads,Goodreads,web,USA,CA,Los Angeles,Santa Monica,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,2013-03-29,2013-03,2013-Q1,2013,150000000,USD
